experiment_id,management,crop_type,crop_season,species,species_mix,cultivar,cultivar_mix,density_level,density_relative,density_factor,interrow,mixing_pattern,code_row,mixture_design,sowing_date,harvest_date,N_amount,N_fertilisation_number,N_fertilisation_dose_1,N_fertilisation_dose_2,N_fertilisation_dose_3,N_fertilisation_date_1,N_fertilisation_date_2,N_fertilisation_date_3,N_fertilisation_type,N_fertiliser,irrigation_amount,P_amount,pest_control
Grignon_inrae_2008,M10,IC,winter,pea,wheat_aestivum_pea,cartouche,cezanne_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M11,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M12,IC,winter,pea,wheat_aestivum_pea,cartouche,courtot_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M13,IC,winter,pea,wheat_aestivum_pea,isard,courtot_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M14,IC,winter,pea,wheat_aestivum_pea,cartouche,royssac_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M15,IC,winter,pea,wheat_aestivum_pea,isard,royssac_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M16,IC,winter,pea,wheat_aestivum_pea,cartouche,trocadero_cartouche,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2008,M17,IC,winter,pea,wheat_aestivum_pea,isard,trocadero_isard,40,0.5,0.5_0.5,NA,within_row,NA,substitutive,2007-11-15,2008-07-15,40,1,40,NA,NA,NA,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M1,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,250,1,1,0.17,NA,NA,NA,2008-11-06,2009-07-15,210,3,50,110,50,2009-03-17,2009-04-14,2009-05-18,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M2,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,125,0.5,0.5,0.17,NA,NA,NA,2008-11-06,2009-07-15,70,1,70,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M3,SC,winter,pea,pea,isard,isard,80,1,1,0.17,NA,NA,NA,2008-11-06,2009-06-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2009,M4,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2009,M5,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,70,1,70,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M6,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,120,2,50,70,NA,2009-03-17,2009-04-14,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M7,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,120,2,70,50,NA,2009-04-14,2009-05-18,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M8,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,82,0.33,0.33_0.66,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,30,1,30,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M9,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,175,0.7,0.7_0.5,0.17,within_row,NA,additive,2008-11-06,2009-07-15,130,1,130,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M4,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2009,M5,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,70,1,70,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M6,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,120,2,50,70,NA,2009-03-17,2009-04-14,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M7,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,120,2,70,50,NA,2009-04-14,2009-05-18,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M8,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,52,0.66,0.33_0.66,0.17,within_row,NA,substitutive,2008-11-06,2009-07-15,30,1,30,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2009,M9,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.7_0.5,0.17,within_row,NA,additive,2008-11-06,2009-07-15,130,1,130,NA,NA,2009-04-14,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M1,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,250,1,1,0.17,NA,NA,NA,2009-11-05,2010-07-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2010,M2,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,250,1,1,0.17,NA,NA,NA,2009-11-05,2010-07-19,200,3,50,100,50,2010-03-10,2010-04-16,2010-05-10,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M3,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,125,0.5,0.5,0.17,NA,NA,NA,2009-11-05,2010-07-19,90,1,90,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M4,SC,winter,pea,pea,isard,isard,80,1,1,0.17,NA,NA,NA,2009-11-05,2010-06-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2010,M5,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2010,M6,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,90,1,90,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M7,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,140,2,50,90,NA,2010-03-10,2010-04-16,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M8,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,125,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,140,2,90,50,NA,2010-04-16,2010-05-10,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M9,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,82,0.33,0.33_0.66,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,45,1,45,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M10,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_isard,175,0.7,0.7_0.5,0.17,within_row,NA,additive,2009-11-05,2010-07-19,90,1,90,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M5,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2010,M6,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,90,1,90,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M7,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,140,2,50,90,NA,2010-03-10,2010-04-16,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M8,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.5_0.5,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,140,2,90,50,NA,2010-03-10,2010-04-16,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M9,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,52,0.66,0.33_0.66,0.17,within_row,NA,substitutive,2009-11-05,2010-07-19,45,1,45,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2010,M10,IC,winter,pea,wheat_aestivum_pea,isard,cezanne_isard,40,0.5,0.7_0.5,0.17,within_row,NA,additive,2009-11-05,2010-07-19,90,1,90,NA,NA,2010-04-16,NA,NA,mineral,NH4NO3,0,0,yes
Grignon_inrae_2017,M1,SC,winter,wheat_aestivum,wheat_aestivum,cezanne,cezanne,250,1,1,0.175,NA,NA,NA,2016-10-25,2017-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M2,SC,winter,pea,pea,balltrap,balltrap,80,1,1,0.175,NA,NA,NA,2016-10-25,2017-06-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M3,SC,winter,pea,pea,dove,dove,80,1,1,0.175,NA,NA,NA,2016-10-25,2017-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M4,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_balltrap,125,0.5,0.5_0.5,0.175,within_row,NA,substitutive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M5,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_balltrap,125,0.5,0.5_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M6,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_balltrap,37.5,0.15,0.15_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M7,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_balltrap,12.5,0.05,0.05_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M8,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_dove,125,0.5,0.5_0.5,0.175,within_row,NA,substitutive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M9,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_dove,125,0.5,0.5_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M10,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_dove,37.5,0.15,0.15_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M11,IC,winter,wheat_aestivum,wheat_aestivum_pea,cezanne,cezanne_dove,12.5,0.05,0.05_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M4,IC,winter,pea,wheat_aestivum_pea,balltrap,cezanne_balltrap,40,0.5,0.5_0.5,0.175,within_row,NA,substitutive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M5,IC,winter,pea,wheat_aestivum_pea,balltrap,cezanne_balltrap,80,1,0.5_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M6,IC,winter,pea,wheat_aestivum_pea,balltrap,cezanne_balltrap,80,1,0.15_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M7,IC,winter,pea,wheat_aestivum_pea,balltrap,cezanne_balltrap,80,1,0.05_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M8,IC,winter,pea,wheat_aestivum_pea,dove,cezanne_dove,40,0.5,0.5_0.5,0.175,within_row,NA,substitutive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M9,IC,winter,pea,wheat_aestivum_pea,dove,cezanne_dove,80,1,0.5_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M10,IC,winter,pea,wheat_aestivum_pea,dove,cezanne_dove,80,1,0.15_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Grignon_inrae_2017,M11,IC,winter,pea,wheat_aestivum_pea,dove,cezanne_dove,80,1,0.05_1,0.175,within_row,NA,additive,2016-10-25,2017-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Jyndevad_jyn_2001,M1,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M2,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,50,1,50,NA,NA,NA,NA,NA,mineral,urea,NA,0,no
Jyndevad_jyn_2001,M3,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M4,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,50,1,50,NA,NA,NA,NA,NA,mineral,urea,NA,0,no
Jyndevad_jyn_2001,M5,SC,spring,pea,pea,agadir,agadir,90,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M6,SC,spring,pea,pea,bohatyr,bohatyr,90,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M7,SC,spring,fababean,fababean,columbo,columbo,40,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M8,SC,spring,lupin,lupin,prima,prima,120,1,1,0.128,NA,NA,NA,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M9,IC,spring,barley,barley_pea,lysiba,lysiba_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M10,IC,spring,barley,barley_pea,lysiba,lysiba_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M11,IC,spring,barley,barley_fababean,lysiba,lysiba_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M12,IC,spring,barley,barley_lupin,lysiba,lysiba_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M13,IC,spring,barley,barley_pea,otira,otira_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M14,IC,spring,barley,barley_pea,otira,otira_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M15,IC,spring,barley,barley_fababean,otira,otira_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M16,IC,spring,barley,barley_lupin,otira,otira_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M9,IC,spring,pea,barley_pea,agadir,lysiba_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M10,IC,spring,pea,barley_pea,bohatyr,lysiba_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M11,IC,spring,fababean,barley_fababean,columbo,lysiba_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M12,IC,spring,lupin,barley_lupin,prima,lysiba_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M13,IC,spring,pea,barley_pea,agadir,otira_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M14,IC,spring,pea,barley_pea,bohatyr,otira_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M15,IC,spring,fababean,barley_fababean,columbo,otira_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2001,M16,IC,spring,lupin,barley_lupin,prima,otira_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2001-05-03,2001-08-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M1,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M2,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Jyndevad_jyn_2002,M3,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M4,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Jyndevad_jyn_2002,M5,SC,spring,pea,pea,agadir,agadir,90,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M6,SC,spring,pea,pea,bohatyr,bohatyr,90,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M7,SC,spring,fababean,fababean,columbo,columbo,40,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M8,SC,spring,lupin,lupin,prima,prima,120,1,1,0.128,NA,NA,NA,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M9,IC,spring,barley,barley_pea,lysiba,lysiba_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M10,IC,spring,barley,barley_pea,lysiba,lysiba_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M11,IC,spring,barley,barley_fababean,lysiba,lysiba_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M12,IC,spring,barley,barley_lupin,lysiba,lysiba_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M13,IC,spring,barley,barley_pea,otira,otira_agadir,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M14,IC,spring,barley,barley_pea,otira,otira_bohatyr,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M15,IC,spring,barley,barley_fababean,otira,otira_columbo,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M16,IC,spring,barley,barley_lupin,otira,otira_prima,150,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M9,IC,spring,pea,barley_pea,agadir,lysiba_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M10,IC,spring,pea,barley_pea,bohatyr,lysiba_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M11,IC,spring,fababean,barley_fababean,columbo,lysiba_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M12,IC,spring,lupin,barley_lupin,prima,lysiba_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M13,IC,spring,pea,barley_pea,agadir,otira_agadir,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M14,IC,spring,pea,barley_pea,bohatyr,otira_bohatyr,45,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M15,IC,spring,fababean,barley_fababean,columbo,otira_columbo,20,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2002,M16,IC,spring,lupin,barley_lupin,prima,otira_prima,60,0.5,0.5_0.5,0.128,within_row,NA,substitutive,2002-03-19,2002-08-02,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2003,M1,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2003-03-21,2003-07-29,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2003,M2,SC,spring,barley,barley,lysiba,lysiba,300,1,1,0.128,NA,NA,NA,2003-03-21,2003-07-29,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Jyndevad_jyn_2003,M3,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2003-03-21,2003-07-29,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
Jyndevad_jyn_2003,M4,SC,spring,barley,barley,otira,otira,300,1,1,0.128,NA,NA,NA,2003-03-21,2003-07-29,50,1,50,NA,NA,NA,NA,NA,urea,NA,NA,0,no
Jyndevad_jyn_2003,M5,SC,spring,pea,pea,agadir,agadir,90,1,1,0.128,NA,NA,NA,2003-03-21,2003-07-29,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,no
