experiment_id,date,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,PET
Auzeville_TO_2016,2015-09-25,15.88,10.66,22.47,0.03,17.15,71,2.9779131403321144
Auzeville_TO_2016,2015-09-26,16.69,10.96,23.46,0.06,18.13,67.56,3.1589845371770493
Auzeville_TO_2016,2015-09-27,16.69,10.62,23.19,0.04,16.34,65.25,3.0678243355325763
Auzeville_TO_2016,2015-09-28,17.25,10.18,24.45,0.05,17.42,67.25,2.9359848498533334
Auzeville_TO_2016,2015-09-29,15.76,12.12,21.05,0.56,15.44,73.44,3.299095996110857
Auzeville_TO_2016,2015-09-30,15.47,12.51,19.71,0.57,13.01,77.75,2.7306783795098286
Auzeville_TO_2016,2015-10-01,17.08,11.5,23.38,6.26,13.65,66.25,2.689146240522551
Auzeville_TO_2016,2015-10-02,15.69,11.48,21.18,3.85,14.53,82.12,2.249104808081886
Auzeville_TO_2016,2015-10-03,13.52,9.1,18,1.63,9.75,75.94,2.0230276739975444
Auzeville_TO_2016,2015-10-04,15.57,7.97,22.65,0.22,8.42,71.44,2.3597076667793475
Auzeville_TO_2016,2015-10-05,20.1,15.29,29.14,0.37,9.05,69.62,3.5030375798114473
Auzeville_TO_2016,2015-10-06,18.81,13.36,25.89,6.15,13.67,72.12,3.692087794636318
Auzeville_TO_2016,2015-10-07,14.51,10.88,19.12,2,12.28,77.69,2.267919803619493
Auzeville_TO_2016,2015-10-08,13.58,9.66,19.06,0.32,12.51,74.38,2.0825261456292696
Auzeville_TO_2016,2015-10-09,13.84,7.51,19.94,0.02,16.19,63.62,2.1401387380523342
Auzeville_TO_2016,2015-10-10,15.9,8.62,24.22,0.08,15.89,56.69,2.722435277787004
Auzeville_TO_2016,2015-10-11,17.76,11.65,24.84,0.01,14.74,49,2.968277601246706
Auzeville_TO_2016,2015-10-12,16.69,12.63,22.73,3.78,9.09,76.5,2.161300415242848
Auzeville_TO_2016,2015-10-13,13.31,7.05,17.66,1.08,4.45,77.69,1.5511029644863361
Auzeville_TO_2016,2015-10-14,7.73,3.39,13.65,0.01,11.71,70,2.1946698820517985
Auzeville_TO_2016,2015-10-15,8.97,3.72,15.06,0.06,12.45,66.25,2.0914300328448783
Auzeville_TO_2016,2015-10-16,8.21,3.12,14.12,0,15.3,66.5,1.6751410794800108
Auzeville_TO_2016,2015-10-17,10.48,3.77,18.01,0.01,12.52,65.88,2.2251828263683056
Auzeville_TO_2016,2015-10-18,13.96,9.83,18.23,4.8,5.63,89.88,1.1167330596321319
Auzeville_TO_2016,2015-10-19,15.55,11.2,21.09,0.02,8.93,80.75,1.877134874172087
Auzeville_TO_2016,2015-10-20,9.93,5.73,13.83,0.01,10.51,76.62,1.614525002254905
Auzeville_TO_2016,2015-10-21,8.73,5.08,12.7,0.04,9.79,78.56,1.4888422342617347
Auzeville_TO_2016,2015-10-22,10.17,5.29,13.8,0.14,5.88,85.25,1.0437207067146443
Auzeville_TO_2016,2015-10-23,13.03,9.69,19.38,0.04,11.74,73.88,1.952424696044664
Auzeville_TO_2016,2015-10-24,13.55,9.64,18.86,0,7.73,77.38,1.5661786541114164
Auzeville_TO_2016,2015-10-25,14.67,11.05,21.1,0,10.87,78.31,1.8058188020168953
Auzeville_TO_2016,2015-10-26,15.51,10.07,23.89,0.15,9.75,72.81,2.945728535271649
Auzeville_TO_2016,2015-10-27,16.33,12.34,23.52,3.56,9.24,82.5,2.0250115022472737
Auzeville_TO_2016,2015-10-28,12.67,8.88,17.91,1.89,7.84,79.25,1.4720487262935797
Auzeville_TO_2016,2015-10-29,13.48,8.8,20.16,0.02,10.27,65.19,1.8458392181419796
Auzeville_TO_2016,2015-10-30,14.58,9.01,22.33,0.05,12.19,71.5,2.7096604772149355
Auzeville_TO_2016,2015-10-31,15.04,9.02,23.61,0,12.08,74.12,2.988820485513286
Auzeville_TO_2016,2015-11-01,14.35,9.52,21.24,0.03,11.48,71.88,3.1432793963218812
Auzeville_TO_2016,2015-11-02,15.02,11.09,19.73,5.45,7.89,82,2.220661419429457
Auzeville_TO_2016,2015-11-03,15.66,11.65,19.6,8.83,6.71,72.69,1.5908536527512671
Auzeville_TO_2016,2015-11-04,15.49,11.4,21.09,0.03,11.06,71.62,1.5254917491696038
Auzeville_TO_2016,2015-11-05,15.74,10.48,22.44,0.07,9.51,69.81,1.675308496311011
Auzeville_TO_2016,2015-11-06,17.13,12.48,22.61,0.02,10.95,73.44,1.611200421828863
Auzeville_TO_2016,2015-11-07,18.39,13.44,25.33,0.02,10.59,68.06,1.8791253368598562
Auzeville_TO_2016,2015-11-08,16.85,12.55,24.47,0.07,8.08,78.56,1.961002564010059
Auzeville_TO_2016,2015-11-09,15.51,11.69,20.47,0.06,7.28,82.12,1.240457049730558
Auzeville_TO_2016,2015-11-10,14.27,11.3,20.17,0.08,7.93,84.44,1.160492605172234
Auzeville_TO_2016,2015-11-11,12.86,9.44,19.19,0.18,7,79.62,1.0757274977772748
Auzeville_TO_2016,2015-11-12,11.5,7.97,17.87,0.13,4.59,84.81,1.045278451742399
Auzeville_TO_2016,2015-11-13,11.11,6.25,15.33,0.11,2.5,87,0.7258281765649484
Auzeville_TO_2016,2015-11-14,11.87,9.01,17.33,0.04,6.23,81.81,1.0259045492460934
Auzeville_TO_2016,2015-11-15,11.43,7.01,19.12,0.15,9.01,64.75,1.4853713420778962
Auzeville_TO_2016,2015-11-16,9.3,5.91,14.62,0.04,4.48,79.94,1.0306898587958238
Auzeville_TO_2016,2015-11-17,11.33,5.51,18.37,0.06,8.32,71.62,1.1538152292993336
Auzeville_TO_2016,2015-11-18,14.26,11.16,20.05,0.27,7.08,81.69,1.298625172975134
Auzeville_TO_2016,2015-11-19,14.49,11.51,19.94,0.38,6.72,87.94,1.319468552267872
Auzeville_TO_2016,2015-11-20,15.33,11.12,19.6,2.03,7.29,65.56,2.9038933459142093
Auzeville_TO_2016,2015-11-21,7.65,3.19,14.44,18.23,5.91,81.75,1.809789759139169
Auzeville_TO_2016,2015-11-22,2.89,-1.81,7.53,0.22,8.55,75.69,0.927540820627452
Auzeville_TO_2016,2015-11-23,0.52,-3.33,6.08,0.02,8.07,82.94,0.6917234272281573
Auzeville_TO_2016,2015-11-24,2.94,-2.52,8.38,1.5,6.59,70.56,1.0203538727689105
Auzeville_TO_2016,2015-11-25,9.31,7.74,11.45,10.93,2.69,93.56,0.6739430062491213
Auzeville_TO_2016,2015-11-26,7.19,1.01,9.8,4.35,2.85,91.88,0.22027362842109469
Auzeville_TO_2016,2015-11-27,5.52,0.06,10.66,0.32,8.74,82.19,0.7244775690299649
Auzeville_TO_2016,2015-11-28,7.08,3.65,9.9,2.37,6.25,83.56,0.811606045142441
Auzeville_TO_2016,2015-11-29,7.43,2.57,13.81,0.06,7.08,81.69,1.1644527549257748
Auzeville_TO_2016,2015-11-30,8.21,3.51,13.77,0.02,8.68,77.81,0.7246745637126054
Auzeville_TO_2016,2015-12-01,7.3,4.3,12.73,0.08,7.61,76.88,0.7872991413975812
Auzeville_TO_2016,2015-12-02,6.65,3.52,11.79,0,6.58,65.88,0.5785125917979892
Auzeville_TO_2016,2015-12-03,7.24,3.69,13.79,0.02,8.06,69.56,1.1760368432797343
Auzeville_TO_2016,2015-12-04,10.23,5.93,15.51,0.71,5.25,82.88,0.864225336250945
Auzeville_TO_2016,2015-12-05,9.33,6.29,14.98,0.2,6.17,89.12,0.8097958396448184
Auzeville_TO_2016,2015-12-06,8.83,4.63,16.22,0.01,7.49,73.88,1.586185988875353
Auzeville_TO_2016,2015-12-07,9.47,4.76,18.29,0.12,7.56,81.56,1.527192257224057
Auzeville_TO_2016,2015-12-08,10.08,5.73,15.49,1.78,5.96,88.06,0.7713468843622089
Auzeville_TO_2016,2015-12-09,8.3,3.94,12.79,0.8,6.95,88.31,0.5061335665502925
Auzeville_TO_2016,2015-12-10,6.73,3.4,13.09,0,7.06,64.38,1.0255584503415784
Auzeville_TO_2016,2015-12-11,8.25,4.94,14.08,0,7.27,72.62,0.7421389478368532
Auzeville_TO_2016,2015-12-12,6.54,2.96,12.73,0.03,7.05,81.31,0.7211967419094982
Auzeville_TO_2016,2015-12-13,7.3,4.4,13.16,0.01,7.33,83.75,0.6335741319602111
Auzeville_TO_2016,2015-12-14,7.34,4.27,13.15,0,5.97,72.81,1.2458539646774482
Auzeville_TO_2016,2015-12-15,9.48,5.46,14.51,0.01,4.44,81.25,0.9179423646744561
Auzeville_TO_2016,2015-12-16,12.65,9.28,17.96,0.01,6.25,65.75,1.1718517416518188
Auzeville_TO_2016,2015-12-17,12.47,9.05,18.8,0.01,6.37,73.5,1.4202518292218802
Auzeville_TO_2016,2015-12-18,12.33,8.53,17.6,0.02,6.17,57.19,1.249131378874007
Auzeville_TO_2016,2015-12-19,12.07,8.63,17.53,0.03,7.05,73,1.6040491861832546
Auzeville_TO_2016,2015-12-20,10.68,7.24,16.63,0.03,4.85,88,1.0896405956420372
Auzeville_TO_2016,2015-12-21,9.6,6.47,15.1,0.03,5.35,90.31,0.5715488545443724
Auzeville_TO_2016,2015-12-22,9.15,6.28,15.15,0.01,7.22,69.06,1.1546545341844106
Auzeville_TO_2016,2015-12-23,9.48,6.32,15.77,0,6.86,67.19,1.2003255373073018
Auzeville_TO_2016,2015-12-24,9.42,5.54,16.41,0,5.19,79.38,1.0752807227596881
Auzeville_TO_2016,2015-12-25,9.94,7.05,16.26,0.01,6.51,69.69,1.339609590994337
Auzeville_TO_2016,2015-12-26,9.94,6.06,17.91,0.01,7.23,69.12,1.63651202554776
Auzeville_TO_2016,2015-12-27,10.19,6.09,17.09,0,6.72,70.81,1.7813180619354958
Auzeville_TO_2016,2015-12-28,9.59,3.96,18.65,0.01,5.21,80.88,1.5798835626654055
Auzeville_TO_2016,2015-12-29,9.95,4.95,14.6,0.61,4.02,78.88,0.8577460868701043
Auzeville_TO_2016,2015-12-30,9.12,4.96,15.53,0.03,7.18,77.25,1.2339481533388748
Auzeville_TO_2016,2015-12-31,8.89,6.65,11.62,2.53,3.23,90.56,0.5324370834118237
Auzeville_TO_2016,2016-01-01,8.86,5.62,15.81,0.18,5.36,84.94,1.1324405369252277
Auzeville_TO_2016,2016-01-02,8.12,5.35,10.58,6.35,3.51,90.5,0.5935456365697931
Auzeville_TO_2016,2016-01-03,7.73,4.55,10.31,7.46,3.07,78.62,0.8748412088205721
Auzeville_TO_2016,2016-01-04,8.76,6.99,10.95,4.76,2.47,85.38,0.8903658620659544
Auzeville_TO_2016,2016-01-05,7.12,5.64,8.98,2.83,4.23,86.69,0.7915057712177628
Auzeville_TO_2016,2016-01-06,6.6,4.14,8.77,15.71,2.98,86.81,0.7694163918067612
Auzeville_TO_2016,2016-01-07,11.57,6.75,17.12,6.81,5.29,85.12,1.3132311482764547
Auzeville_TO_2016,2016-01-08,12.79,9.84,17.89,0.34,3.15,79.88,1.1753912997486722
Auzeville_TO_2016,2016-01-09,10.53,7,15.75,1.72,5.12,81.94,0.7229887199009661
Auzeville_TO_2016,2016-01-10,10.02,7.12,14.67,5.95,3.78,82.88,1.0083228222285758
Auzeville_TO_2016,2016-01-11,9.38,5.73,12.4,3.68,7.12,77.31,1.274369900124572
Auzeville_TO_2016,2016-01-12,6.94,5.16,9,10.69,5.38,87.38,0.8225894262419112
Auzeville_TO_2016,2016-01-13,6.32,4.1,10.08,0.4,7.58,83.88,0.7637151512599472
Auzeville_TO_2016,2016-01-14,7.52,5.03,10.33,5.79,2.88,89.25,0.720992592572827
Auzeville_TO_2016,2016-01-15,4.2,1.07,7.12,1.73,5.42,86.88,0.6770426299135868
Auzeville_TO_2016,2016-01-16,1.3,-0.49,4.78,0.88,6.18,87.19,0.7016200815020098
Auzeville_TO_2016,2016-01-17,2.38,-2,7.89,0.01,8.94,80.44,0.6938865893100737
Auzeville_TO_2016,2016-01-18,4.51,1.68,8.29,9.83,1.41,89.19,0.7554937631131645
Auzeville_TO_2016,2016-01-19,7.16,5.25,10.26,6.04,4.76,93.31,0.6805876357572874
Auzeville_TO_2016,2016-01-20,6.86,4.03,11.62,0.16,7.45,82.81,0.745932972939153
Auzeville_TO_2016,2016-01-21,5.64,3.05,10.35,0.02,7.19,84.5,0.6565249304061146
Auzeville_TO_2016,2016-01-22,7.46,2.62,12.32,2,4.72,84.75,0.7878610716930255
Auzeville_TO_2016,2016-01-23,10.41,7.4,15.76,0.97,6.17,93.19,0.7763998393496405
Auzeville_TO_2016,2016-01-24,9.3,5.61,15.15,0.22,8.89,84.44,1.2454225598375954
Auzeville_TO_2016,2016-01-25,9.74,5.97,15.87,0.01,7.84,91.25,1.0353077333820424
Auzeville_TO_2016,2016-01-26,10.33,8.19,14.62,0.01,6.08,90.06,0.7536581824995886
Auzeville_TO_2016,2016-01-27,10.15,7.26,15.98,0.07,7.11,79.88,1.1915243083760167
Auzeville_TO_2016,2016-01-28,9.94,8.23,13.51,0.77,6.24,80.94,1.0639379959130573
Auzeville_TO_2016,2016-01-29,7.14,4.05,9.83,0.61,2.81,91.25,0.5640653929151607
Auzeville_TO_2016,2016-01-30,6.72,1.87,13.4,0.01,7.63,82.94,1.1009072154168564
Auzeville_TO_2016,2016-01-31,10.54,5.91,13.46,2.25,2.54,86.75,0.848831420194791
Auzeville_TO_2016,2016-02-01,11.53,8.86,14.71,0.67,4.55,88.88,0.9724436507433519
Auzeville_TO_2016,2016-02-02,9.73,6.83,13.68,0.08,4.44,89.56,0.83196155546597494
Auzeville_TO_2016,2016-02-03,6.73,0.4,9.82,3.64,6.47,88.5,0.5097607472281903
Auzeville_TO_2016,2016-02-04,4.86,0.09,10.73,0.13,10.84,81.5,1.0943832677914636
Auzeville_TO_2016,2016-02-05,8.26,1.4,15.77,0.01,11.49,77.75,1.2641508949170297
Auzeville_TO_2016,2016-02-06,9.48,3.85,17.45,0.06,11.2,68.62,1.9343198235275232
Auzeville_TO_2016,2016-02-07,7.19,4.31,10.37,14.08,8.35,87.12,1.0109874484109658
Auzeville_TO_2016,2016-02-08,9.93,4.69,16.61,0.05,9.9,74.44,1.8682408351333986
Auzeville_TO_2016,2016-02-09,9.61,5.1,13.97,22.46,3.38,85.12,1.1723367054090792
Auzeville_TO_2016,2016-02-10,6.04,4.55,8.15,8.65,5.37,92.62,0.7070547625122311
Auzeville_TO_2016,2016-02-11,6.76,4.44,10.47,2.7,6.09,92.44,0.8586887845847428
Auzeville_TO_2016,2016-02-12,9.01,5.18,13.2,22.95,3.89,88.44,1.0675066592101494
Auzeville_TO_2016,2016-02-13,11.23,6.65,16.1,8.51,11.56,86.88,1.5250343518136409
Auzeville_TO_2016,2016-02-14,7.51,4.1,11.12,7.78,9.72,87.75,1.121546201326833
Auzeville_TO_2016,2016-02-15,3.64,0.33,6.89,0.95,5.96,86.12,0.8998933418795204
Auzeville_TO_2016,2016-02-16,1.23,-2.1,4.92,0.07,6.7,85.75,0.8505162623862516
Auzeville_TO_2016,2016-02-17,1.1,-3.55,7.08,0,13.16,83.19,1.069648695155538
Auzeville_TO_2016,2016-02-18,4.34,0.5,9.88,6.95,7.68,84.38,1.2007408673422812
Auzeville_TO_2016,2016-02-19,3.71,-0.88,9.63,0.22,13.11,84.38,1.1771775114811154
Auzeville_TO_2016,2016-02-20,6.96,0.53,14.01,0,14.28,73.19,1.662400932483926
Auzeville_TO_2016,2016-02-21,10.08,5.76,16.27,0,14.23,77.12,1.6710148649641754
Auzeville_TO_2016,2016-02-22,9.49,5.02,15.09,5.06,2.37,75.12,1.451442763805698
Auzeville_TO_2016,2016-02-23,9.09,6.8,12.08,3.04,8.27,91.88,1.0706006023931751
Auzeville_TO_2016,2016-02-24,9.13,5.58,12.49,0.14,12.13,84.62,1.262459333696075
Auzeville_TO_2016,2016-02-25,8.07,4.18,12.55,7.32,7.58,90.75,1.0912209529530155
Auzeville_TO_2016,2016-02-26,6.31,3.08,10.87,0.11,11.77,86.19,1.2910935667102181
Auzeville_TO_2016,2016-02-27,6.9,4.8,10.38,16.33,5.98,93.44,0.9231393111891152
Auzeville_TO_2016,2016-02-28,5.92,4.2,9.05,3.6,5.86,90.81,0.9320479061813741
Auzeville_TO_2016,2016-02-29,3.41,1.15,7.29,0.23,5.9,86.19,1.2104189021723706
Auzeville_TO_2016,2016-03-01,5.62,0.18,11.25,0.01,10.91,81.56,1.5539213378019914
Auzeville_TO_2016,2016-03-02,7.97,4.94,12.73,8.82,7.98,87.94,1.5470740024164673
Auzeville_TO_2016,2016-03-03,6.71,4.97,9.35,7.02,8.46,90.94,1.0885105927475724
Auzeville_TO_2016,2016-03-04,9.73,5.23,16.42,13.57,11.95,82.75,2.038035867985362
Auzeville_TO_2016,2016-03-05,5.67,3.73,8.38,5.82,10.62,89.75,1.1416058796036965
Auzeville_TO_2016,2016-03-06,4.52,3.11,7.51,3.13,10.67,88.12,1.2373166108028752
Auzeville_TO_2016,2016-03-07,4.9,2.14,7.69,4.36,7.7,88.06,0.9475918926815703
Auzeville_TO_2016,2016-03-08,3.3,-1.79,8.54,0.32,16.85,80.31,1.5752679261121278
Auzeville_TO_2016,2016-03-09,5.29,2.26,9.94,14.09,7.08,89.5,1.2031094773091646
Auzeville_TO_2016,2016-03-10,4.97,0.98,10.28,0.64,14.5,84.25,1.5452532404648636
Auzeville_TO_2016,2016-03-11,5.3,0.03,10.69,0.43,10.32,83.38,1.4055354423120725
Auzeville_TO_2016,2016-03-12,5.17,1.71,10.46,0,14.64,82.38,1.717880160176082
Auzeville_TO_2016,2016-03-13,6.18,1.01,11.7,0.01,14.99,79.06,1.773453328931453
Auzeville_TO_2016,2016-03-14,7.53,2.59,13.49,0.11,15.4,78.88,2.0338468167872747
Auzeville_TO_2016,2016-03-15,7.69,3.08,12.86,0.12,15.08,79.38,1.7656553105895505
Auzeville_TO_2016,2016-03-16,5.92,2.83,8.98,2.07,6.2,85.56,1.0893838342591626
Auzeville_TO_2016,2016-03-17,4.87,1.47,8.61,5.99,6.72,88.88,0.9791189780712557
Auzeville_TO_2016,2016-03-18,6.11,2.37,11.33,2.95,9.72,87.06,1.3295744752238574
Auzeville_TO_2016,2016-03-19,8.18,0.98,15.16,1.6,14.94,85.88,1.9127805524738521
Auzeville_TO_2016,2016-03-20,9.09,5.9,13.46,0.69,11.76,90.5,1.5202373444017205
Auzeville_TO_2016,2016-03-21,9.56,5.83,14.55,0.17,15.29,85.19,1.8968294137158996
Auzeville_TO_2016,2016-03-22,7.79,4.33,13.69,0.02,17.1,84.88,2.2626391901601437
Auzeville_TO_2016,2016-03-23,7.85,4.16,13.09,0.01,18.18,79.94,2.410265651843277
Auzeville_TO_2016,2016-03-24,7.01,2.24,13.02,0,19.19,80.94,2.272431442529541
Auzeville_TO_2016,2016-03-25,7.94,3.96,10.73,0.11,9.06,87.31,1.16830684230205
Auzeville_TO_2016,2016-03-26,13.95,6.48,20.68,0.28,20.87,77.94,2.8693303671987294
Auzeville_TO_2016,2016-03-27,10.12,6.12,14.22,2.12,16.78,75.5,2.3246261288528096
Auzeville_TO_2016,2016-03-28,11.66,6.48,17.76,0.6,13.9,79.25,2.335101139096042
Auzeville_TO_2016,2016-03-29,12.58,6.91,18.08,0.55,13.35,80.81,2.059615105168542
Auzeville_TO_2016,2016-03-30,14.96,7.37,22.98,0.15,19.3,73.19,3.379301229209664
Auzeville_TO_2016,2016-03-31,9.74,5.68,16.5,7.91,6.59,88.69,1.898248605697048
Auzeville_TO_2016,2016-04-01,6.92,4.73,10.53,1.66,6.96,85.12,1.4119242689495408
Auzeville_TO_2016,2016-04-02,10.74,4.15,18.42,0.9,14.78,80.81,2.3713189028333055
Auzeville_TO_2016,2016-04-03,13.77,5.83,21.53,0.36,17.55,71.06,3.051611298974254
Auzeville_TO_2016,2016-04-04,12.77,7.44,19.55,2.28,12.23,83.06,2.3120477627262495
Auzeville_TO_2016,2016-04-05,9.92,7.8,12.52,9.65,6.12,91.38,1.1490439366541778
Auzeville_TO_2016,2016-04-06,10.15,5.87,14.94,0.29,16.65,82.19,2.319725240404204
Auzeville_TO_2016,2016-04-07,8.45,5.27,12.42,4.38,12.43,87.19,1.7616526230882672
Auzeville_TO_2016,2016-04-08,6.96,4.01,10.55,3.82,13.46,84.94,1.7811211559871758
Auzeville_TO_2016,2016-04-09,8.77,5.49,13.66,2.35,12.44,89.12,1.8399339734432836
Auzeville_TO_2016,2016-04-10,13.05,5.16,21.39,0.45,23.49,76.44,3.691461376411277
Auzeville_TO_2016,2016-04-11,13.43,7.98,19.29,0.98,22.51,70.81,3.2527458621130174
Auzeville_TO_2016,2016-04-12,14.5,6.73,20.37,1.81,22.66,66.81,3.247279994915116
Auzeville_TO_2016,2016-04-13,12.73,8.05,17.74,3.36,19.05,75.31,2.9309727514669968
Auzeville_TO_2016,2016-04-14,14.39,6.33,22.21,0.21,21.96,73.06,3.5675210054470283
Auzeville_TO_2016,2016-04-15,16.18,9.37,23.4,0.67,24.44,74.12,3.898929737414379
Auzeville_TO_2016,2016-04-16,15.87,9.66,21.19,7,23.43,77.5,3.4405246128863993
Auzeville_TO_2016,2016-04-17,11.98,8.33,15.64,3.2,13.28,84.75,2.0927127776021015
Auzeville_TO_2016,2016-04-18,9.91,5.08,15.19,0.19,20.17,73.69,2.93224407923315
Auzeville_TO_2016,2016-04-19,11.19,2.33,19.51,0,24.37,66.06,4.022395282766458
Auzeville_TO_2016,2016-04-20,12.94,7.73,18.81,1.17,17.72,76.62,3.21204926092473
Auzeville_TO_2016,2016-04-21,11.64,8.76,15.65,8.56,4.66,90.06,1.2654076979346982
Auzeville_TO_2016,2016-04-22,12.19,7.49,16.93,1.08,13.39,85.19,2.1421346644181223
Auzeville_TO_2016,2016-04-23,11.37,9.21,13.99,5.27,14.37,89.25,1.9588203307896106
Auzeville_TO_2016,2016-04-24,8.83,5.4,12.64,2.56,15.15,78.44,2.3670258886364404
Auzeville_TO_2016,2016-04-25,9.59,4.78,14.91,0.04,21.22,76.12,2.9820470384496995
Auzeville_TO_2016,2016-04-26,9.98,6.17,14.49,0.26,15.12,80.88,2.4061463972286714
Auzeville_TO_2016,2016-04-27,9.88,7.29,13.86,0.13,16.75,77.31,2.5968767381045104
